Tanggal;Nama_Toko;Nama_Barang;Qty;Harga_Satuan;Total_Harga
15/11/2025;APOTEK YUNI FARMA 2;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;23;39400;906200
15/11/2025;JEPUN;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;49;8800;431200
15/11/2025;JEPUN;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;14;39400;551600
15/11/2025;BHEK PUTRA;Bogabis Assorted Tin 350gr;15;52100;781500
15/11/2025;BHEK PUTRA;AIM Biskuit Kelapa Muda 250g;46;12200;561200
15/11/2025;TOKO MBAH DJI;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;40;8800;352000
15/11/2025;TOKO MBAH DJI;AIM WAFER LOVER STRAWBERY 80gr;27;5000;135000
15/11/2025;TOKO MBAH DJI;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;41;5500;225500
15/11/2025;TOKO MBAH DJI;AIM Aneka Square Puff 300g;28;12500;350000
15/11/2025;TOKO MBAH DJI;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;38;5300;201400
15/11/2025;RAFAEL RUTENG;Bogabis Crispy Lemon 200gr;31;20000;620000
15/11/2025;RAFAEL RUTENG;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;19;39400;748600
15/11/2025;RAFAEL RUTENG;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;41;10100;414100
15/11/2025;RAFAEL RUTENG;AIM Roasted Chicken 180g / Snack Crackers 180 gr;40;13000;520000
17/11/2025;DEPOT BU RUDY GRESIK;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;44;4200;184800
17/11/2025;DEPOT BU RUDY GRESIK;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;33;9000;297000
17/11/2025;DEPOT BU RUDY GRESIK;Bogabis Gabin Army Butter 125g;44;6800;299200
17/11/2025;CV. FIIPA KAROMAH;AIM Good Morning Wafer 300g;31;39400;1221400
17/11/2025;CV. FIIPA KAROMAH;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;48;5200;249600
17/11/2025;TOKO ARJUNA;Anekabis Gabin Cokelat 350g;21;33400;701400
17/11/2025;TOKO ARJUNA;AIM Good Morning Wafer 300g;32;39400;1260800
17/11/2025;TOKO ARJUNA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;6;100200;601200
17/11/2025;TOKO ARJUNA;Bogabis Assorted Tin 350gr;7;52100;364700
17/11/2025;TOKO ARJUNA;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;41;5300;217300
17/11/2025;KOP SURYA SEKAWAN;AIM Good Morning Wafer 300g;35;39400;1379000
17/11/2025;KOP SURYA SEKAWAN;Kangguru Rose Cream 100 gr;31;4400;136400
17/11/2025;AL-IKHLAS 2;AIM Roasted Chicken 180g / Snack Crackers 180 gr;60;13000;780000
17/11/2025;AL-IKHLAS 2;Kangguru Durian Biscuits - 10 Pack;24;16000;384000
17/11/2025;AL-IKHLAS 2;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;32;13000;416000
17/11/2025;AL-IKHLAS 2;Bogabis Crispy Lemon 200gr;19;20000;380000
17/11/2025;CV. RADA JAYA GROUP;AIM Vegetable Crackers 180 Gr;63;13700;863100
17/11/2025;CV. RADA JAYA GROUP;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;58;6400;371200
17/11/2025;DUMADI MART;Kangguru Bunga Gem - 5 Pack;12;26000;312000
17/11/2025;DUMADI MART;AIM Aneka Cream Crackers 300g;61;12500;762500
17/11/2025;UNIBIG STORE INDONESIA;Kangguru Bunga Gem - 5 Pack;18;26000;468000
17/11/2025;UNIBIG STORE INDONESIA;AIM Biskuit Kelapa Muda 250g;49;12200;597800
17/11/2025;D' COOKIES;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;14;100200;1402800
17/11/2025;D' COOKIES;Bundling Beli 2 Gratis 1 Bogabis Square Puff;31;19000;589000
17/11/2025;D' COOKIES;Kangguru Rose Cream 100 gr;47;4400;206800
17/11/2025;D' COOKIES;Kangguru Bunga Gem - 5 Pack;13;26000;338000
17/11/2025;D' COOKIES;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;37;5300;196100
17/11/2025;KOP. PRIMA TIRTA PDAM;AIM Biskuit Kelapa Muda 250g;45;12200;549000
17/11/2025;KOP. PRIMA TIRTA PDAM;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;37;4200;155400
17/11/2025;KOP. PRIMA TIRTA PDAM;AIM Roasted Chicken 180g / Snack Crackers 180 gr;67;13000;871000
17/11/2025;KOP. PRIMA TIRTA PDAM;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;64;8800;563200
17/11/2025;GAN ENGAN CIPPO;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;63;9800;617400
17/11/2025;GAN ENGAN CIPPO;AIM Aneka Cream Crackers 300g;30;12500;375000
17/11/2025;GAN ENGAN CIPPO;Kangguru Durian Biscuits - 10 Pack;12;16000;192000
17/11/2025;GAN ENGAN CIPPO;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;44;7300;321200
17/11/2025;GAN ENGAN CIPPO;Anekabis Gabin Super 350g;16;33400;534400
17/11/2025;GAN ENGAN CIPPO;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;35;8800;308000
17/11/2025;NUSA INDAH 1;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;37;8800;325600
17/11/2025;NUSA INDAH 1;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;26;33400;868400
17/11/2025;NUSA INDAH 1;AIM Malkist Crackers 125g;33;6900;227700
17/11/2025;NUSA INDAH 1;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;38;8800;334400
17/11/2025;NUSA INDAH 1;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;25;13000;325000
17/11/2025;SARI INDAH;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;30;39400;1182000
17/11/2025;SARI INDAH;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;19;33400;634600
17/11/2025;TOKO BU UMMI;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;43;8800;378400
17/11/2025;TOKO BU UMMI;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;64;5300;339200
17/11/2025;TOKO BU UMMI;Kangguru Rose Cream 100 gr;50;4400;220000
17/11/2025;TOKO BU UMMI;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;41;4200;172200
17/11/2025;TOKO BU UMMI;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;40;8800;352000
17/11/2025;ANGGI AYU PERMATA D;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;50;8800;440000
17/11/2025;ANGGI AYU PERMATA D;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;59;12200;719800
17/11/2025;ANGGI AYU PERMATA D;AIM Malkist Crackers 125g;30;6900;207000
17/11/2025;ANGGI AYU PERMATA D;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;60;5300;318000
17/11/2025;ANGGI AYU PERMATA D;Anekabis Gabin Super 350g;14;33400;467600
17/11/2025;APOTEK 7;Kangguru Assorted Biscuits 1000g;18;100200;1803600
17/11/2025;APOTEK 7;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;17;100200;1703400
17/11/2025;APOTEK 7;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;36;8800;316800
17/11/2025;APOTEK 7;Anekabis Gabin Super 350g;12;33400;400800
17/11/2025;TOKO ZIGMA PASURUAN;Anekabis Gabin Super 350g;16;33400;534400
17/11/2025;TOKO ZIGMA PASURUAN;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;38;8800;334400
17/11/2025;TOKO ZIGMA PASURUAN;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;32;39400;1260800
17/11/2025;KOPERASI KARYAWAN PT.UNITED TRACTORS;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;41;5500;225500
17/11/2025;KOPERASI KARYAWAN PT.UNITED TRACTORS;Bogabis Gabin Army Kelapa 125g;35;6800;238000
17/11/2025;KOPERASI KARYAWAN PT.UNITED TRACTORS;Kangguru Durian Biscuit 30g;47;1600;75200
17/11/2025;KOPERASI KARYAWAN PT.UNITED TRACTORS;AIM Malkist Crackers 125g;29;6900;200100
17/11/2025;RM MAMPIRO WARUNG;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;43;8800;378400
17/11/2025;RM MAMPIRO WARUNG;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;31;8800;272800
17/11/2025;RM MAMPIRO WARUNG;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;37;5500;203500
17/11/2025;RM MAMPIRO WARUNG;AIM Vegetable Crackers 180 Gr;41;13700;561700
17/11/2025;PT SAMUDRA SUKSES MANDIRI;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;61;13000;793000
17/11/2025;PT SAMUDRA SUKSES MANDIRI;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;53;8800;466400
17/11/2025;PT SAMUDRA SUKSES MANDIRI;AIM Biskuit Kelapa Muda 250g;42;12200;512400
17/11/2025;PT SAMUDRA SUKSES MANDIRI;AIM Good Morning Wafer 300g;15;39400;591000
17/11/2025;PT SAMUDRA SUKSES MANDIRI;Kangguru Durian Biscuits - 10 Pack;31;16000;496000
17/11/2025;ILHAM MART;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;56;9800;548800
17/11/2025;ILHAM MART;Kangguru Butter Coconut 100 gr;66;4200;277200
17/11/2025;ILHAM MART;Masterbis Gabin Master 120g;50;6400;320000
17/11/2025;MINI SNACK;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;26;7300;189800
17/11/2025;MINI SNACK;Bogabis Crispy Lemon 200gr;34;20000;680000
17/11/2025;KAKA;Bogabis Gabin Army Butter 125g;61;6800;414800
17/11/2025;KAKA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;66;8800;580800
17/11/2025;SAHABAT ARTHA NUSA;Kangguru Assorted Biscuits 1000g;9;100200;901800
17/11/2025;SAHABAT ARTHA NUSA;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;64;8800;563200
17/11/2025;CV. MEGA;Kangguru Butter Coconut 100 gr;33;4200;138600
17/11/2025;CV. MEGA;Bogabis Gabin Army Kelapa 125g;60;6800;408000
17/11/2025;CV. MEGA;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;31;9500;294500
17/11/2025;CV. MEGA;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;65;5500;357500
17/11/2025;CV. MEGA;Kangguru Rose Cream 100 gr;27;4400;118800
18/11/2025;TOKO WANTO;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;60;9800;588000
18/11/2025;TOKO WANTO;Anekabis Gabin Super 350g;22;33400;734800
18/11/2025;TOKO WANTO;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;60;8800;528000
18/11/2025;TOKO WANTO;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;54;13000;702000
18/11/2025;TOKO WANTO;Kangguru Butter Coconut 100 gr;37;4200;155400
18/11/2025;TALENTA MART;AIM Malkist Crackers 125g;59;6900;407100
18/11/2025;TALENTA MART;Anekabis Gabin Cokelat 350g;11;33400;367400
18/11/2025;TALENTA MART;AIM Good Morning Wafer 300g;23;39400;906200
18/11/2025;TALENTA MART;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;10;90200;902000
18/11/2025;TALENTA MART;Bogabis Gabin Army Butter 125g;63;6800;428400
18/11/2025;TALENTA MART;Kangguru Butter Coconut 100 gr;26;4200;109200
18/11/2025;INTAN, TOKO;AIM WAFER LOVER STRAWBERY 80gr;60;5000;300000
18/11/2025;INTAN, TOKO;Anekabis Gabin Super 350g;17;33400;567800
18/11/2025;INTAN, TOKO;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;63;6400;403200
18/11/2025;YOSSIE AMELIA;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;25;39400;985000
18/11/2025;YOSSIE AMELIA;Bogabis Assorted Tin 350gr;9;52100;468900
18/11/2025;YOSSIE AMELIA;AIM Mini Assorted Biscuits 150g;57;8400;478800
18/11/2025;YOSSIE AMELIA;Bogabis Square Puff 275 gr;63;11600;730800
18/11/2025;GESANG SRC;Bogabis Square Puff 275 gr;27;11600;313200
18/11/2025;GESANG SRC;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;52;12200;634400
18/11/2025;GESANG SRC;AIM Good Morning Wafer 300g;20;39400;788000
18/11/2025;RENI;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;36;8800;316800
18/11/2025;RENI;Bogabis Gabin Army Kelapa 125g;40;6800;272000
18/11/2025;RENI;AIM Biskuit Kelapa Muda 250g;38;12200;463600
18/11/2025;RENI;AIM Malkist Crackers 125g;49;6900;338100
18/11/2025;MUNTAMA;AIM Roasted Chicken 180g / Snack Crackers 180 gr;30;13000;390000
18/11/2025;MUNTAMA;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;30;9800;294000
18/11/2025;MUNTAMA;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;24;13000;312000
18/11/2025;MUNTAMA;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;44;10100;444400
18/11/2025;MUNTAMA;Anekabis Gabin Cokelat 350g;11;33400;367400
18/11/2025;MUNTAMA;AIM Good Morning Wafer 300g;16;39400;630400
18/11/2025;BBX MART KOPERASI;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;40;9500;380000
18/11/2025;BBX MART KOPERASI;Kangguru Rose Chocolate 100 gr;30;4400;132000
18/11/2025;CAHAYA MEDAN;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;32;9500;304000
18/11/2025;CAHAYA MEDAN;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;27;8800;237600
18/11/2025;CAHAYA MEDAN;AIM Roasted Chicken 180g / Snack Crackers 180 gr;42;13000;546000
18/11/2025;CAHAYA MEDAN;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;21;33400;701400
18/11/2025;CAHAYA MEDAN;AIM Good Morning Wafer 300g;15;39400;591000
18/11/2025;KOP. AL KAUTSAR;AIM Biskuit Kelapa Muda 250g;42;12200;512400
18/11/2025;KOP. AL KAUTSAR;Bogabis Square Puff 275 gr;62;11600;719200
18/11/2025;KOP. AL KAUTSAR;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;60;9500;570000
18/11/2025;TAB HOTEL;AIM Crispy Lemon 150g;55;9500;522500
18/11/2025;TAB HOTEL;Bogabis Assorted Tin 350gr;5;52100;260500
18/11/2025;TAB HOTEL;Bogabis Crispy Lemon 200gr;20;20000;400000
18/11/2025;TAB HOTEL;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;29;8800;255200
18/11/2025;TAB HOTEL;AIM Biskuit Kelapa Muda 250g;48;12200;585600
18/11/2025;TAB HOTEL;AIM Good Morning Wafer 300g;13;39400;512200
18/11/2025;TOKO ZIGMA;Bogabis Square Puff 275 gr;45;11600;522000
18/11/2025;TOKO ZIGMA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;7;100200;701400
18/11/2025;TOKO ZIGMA;AIM Crispy Lemon 150g;38;9500;361000
18/11/2025;JUARA PANGAN;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;15;25000;375000
18/11/2025;JUARA PANGAN;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;30;7300;219000
18/11/2025;JUARA PANGAN;AIM Biskuit Kelapa Muda 250g;32;12200;390400
18/11/2025;JUARA PANGAN;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;61;13000;793000
18/11/2025;JUARA PANGAN;Bogabis Crispy Lemon 200gr;21;20000;420000
18/11/2025;JUARA PANGAN;Bogabis Assorted Tin 350gr;17;52100;885700
18/11/2025;MILOVA SNACK STATION;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;44;8800;387200
18/11/2025;MILOVA SNACK STATION;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;25;5300;132500
18/11/2025;MILOVA SNACK STATION;Kangguru Durian Biscuits - 10 Pack;22;16000;352000
18/11/2025;MILOVA SNACK STATION;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;12;33400;400800
18/11/2025;MILOVA SNACK STATION;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;57;10100;575700
18/11/2025;PT. MITRA BELANJA ANDA;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;25;33400;835000
18/11/2025;PT. MITRA BELANJA ANDA;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;45;9000;405000
18/11/2025;BU JOHAN;Kangguru Bunga Gem - 5 Pack;20;26000;520000
18/11/2025;BU JOHAN;Bogabis Gabin Army Kelapa 125g;61;6800;414800
18/11/2025;SURGA SNACK;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;27;4200;113400
18/11/2025;SURGA SNACK;AIM Aneka Square Puff 300g;52;12500;650000
18/11/2025;SURGA SNACK;AIM Biskuit Kelapa Muda 250g;42;12200;512400
18/11/2025;SURGA SNACK;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;7;90200;631400
18/11/2025;SURGA SNACK;AIM Aneka Cream Crackers 300g;57;12500;712500
18/11/2025;SURGA SNACK;Masterbis Gabin Master 120g;27;6400;172800
18/11/2025;TOKO QOMARIA;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;50;12200;610000
18/11/2025;TOKO QOMARIA;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;54;13000;702000
18/11/2025;TOKO QOMARIA;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;50;5200;260000
18/11/2025;TOKO QOMARIA;Kangguru Assorted Biscuits 1000g;11;100200;1102200
18/11/2025;TOKO QOMARIA;AIM Crispy Lemon 150g;55;9500;522500
18/11/2025;VIURIN NURSERY;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;35;12200;427000
18/11/2025;VIURIN NURSERY;Bogabis Square Puff 275 gr;36;11600;417600
18/11/2025;VIURIN NURSERY;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;12;39400;472800
18/11/2025;PT. BADAN HOKKY JAYAMAS ABADI;Kangguru Durian Biscuits - 10 Pack;32;16000;512000
18/11/2025;PT. BADAN HOKKY JAYAMAS ABADI;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;40;9000;360000
18/11/2025;PT. BADAN HOKKY JAYAMAS ABADI;AIM Malkist Crackers 125g;49;6900;338100
18/11/2025;PT. BADAN HOKKY JAYAMAS ABADI;Bogabis Gabin Army Kelapa 125g;45;6800;306000
18/11/2025;PT. BADAN HOKKY JAYAMAS ABADI;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;11;39400;433400
19/11/2025;CV. LANCAR REJO;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;35;8800;308000
19/11/2025;CV. LANCAR REJO;Kangguru Durian Biscuit 30g;37;1600;59200
19/11/2025;CV. LANCAR REJO;AIM Roasted Chicken 180g / Snack Crackers 180 gr;45;13000;585000
19/11/2025;CV. LANCAR REJO;Kangguru Bunga Gem - 5 Pack;20;26000;520000
19/11/2025;CV. LANCAR REJO;Bogabis Gabin Army Butter 125g;26;6800;176800
19/11/2025;KOPERASI BEA CUKAI;Kangguru Rose Chocolate 100 gr;50;4400;220000
19/11/2025;KOPERASI BEA CUKAI;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;50;4200;210000
19/11/2025;KOPERASI BEA CUKAI;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;68;9500;646000
19/11/2025;KOPERASI BEA CUKAI;Bogabis Gabin Army Butter 125g;26;6800;176800
19/11/2025;KOPERASI BEA CUKAI;AIM WAFER LOVER STRAWBERY 80gr;39;5000;195000
19/11/2025;TOKO LELY;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;13;39400;512200
19/11/2025;TOKO LELY;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;42;8800;369600
19/11/2025;TOKO LELY;AIM Vegetable Crackers 180 Gr;66;13700;904200
19/11/2025;KOP. AL - IKHLAS;AIM Mini Assorted Biscuits 150g;51;8400;428400
19/11/2025;KOP. AL - IKHLAS;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;33;9800;323400
19/11/2025;KOP. UINSA MART;AIM Biskuit Kelapa Muda 250g;29;12200;353800
19/11/2025;KOP. UINSA MART;Kangguru Durian Biscuits - 10 Pack;33;16000;528000
19/11/2025;KOP. UINSA MART;Kangguru Durian Biscuit 30g;49;1600;78400
19/11/2025;KOP. UINSA MART;Anekabis Gabin Super 350g;13;33400;434200
19/11/2025;KOP. UINSA MART;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;34;9500;323000
19/11/2025;BOGA JAYA JUANDA;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;35;5200;182000
19/11/2025;BOGA JAYA JUANDA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;61;8800;536800
19/11/2025;BOGA JAYA JUANDA;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;52;6400;332800
19/11/2025;BOGA JAYA JUANDA;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;15;39400;591000
19/11/2025;BOGA JAYA JUANDA;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;40;8800;352000
19/11/2025;BOGA JAYA JUANDA;Masterbis Gabin Master 120g;57;6400;364800
19/11/2025;ROSE, TOKO;AIM Good Morning Wafer 300g;14;39400;551600
19/11/2025;ROSE, TOKO;Bundling Beli 2 Gratis 1 Bogabis Square Puff;14;19000;266000
19/11/2025;ROSE, TOKO;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;30;25000;750000
19/11/2025;ROSE, TOKO;Kangguru Butter Coconut 100 gr;41;4200;172200
19/11/2025;ROSE, TOKO;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;52;8800;457600
19/11/2025;ROSE, TOKO;AIM Aneka Square Puff 300g;45;12500;562500
19/11/2025;TK. SUAIDAH;Kangguru Butter Coconut 100 gr;52;4200;218400
19/11/2025;TK. SUAIDAH;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;36;9500;342000
19/11/2025;TK. SUAIDAH;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;11;90200;992200
19/11/2025;TK. SUAIDAH;Bogabis Square Puff 275 gr;29;11600;336400
19/11/2025;TK. SUAIDAH;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;26;6400;166400
19/11/2025;AL FATIH;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;69;9500;655500
19/11/2025;AL FATIH;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;54;4200;226800
19/11/2025;AL FATIH;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;53;8800;466400
19/11/2025;AL FATIH;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;36;5300;190800
19/11/2025;AL FATIH;AIM Crispy Lemon 150g;26;9500;247000
19/11/2025;AL FATIH;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;50;8800;440000
19/11/2025;APOTEK X DARMO;Kangguru Bunga Gem - 5 Pack;25;26000;650000
19/11/2025;APOTEK X DARMO;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;60;9000;540000
19/11/2025;APOTEK X DARMO;AIM Aneka Square Puff 300g;59;12500;737500
19/11/2025;APOTEK X DARMO;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;60;8800;528000
19/11/2025;APOTEK X DARMO;AIM Mini Assorted Biscuits 150g;35;8400;294000
19/11/2025;APOTEK X DARMO;Anekabis Gabin Super 350g;30;33400;1002000
19/11/2025;PRIMKOPAL RUMKITAL DR RAMELAN;Kangguru Durian Biscuit 30g;58;1600;92800
19/11/2025;PRIMKOPAL RUMKITAL DR RAMELAN;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;49;9500;465500
19/11/2025;TOKO GEMILANG;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;68;12200;829600
19/11/2025;TOKO GEMILANG;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;37;10100;373700
19/11/2025;Rafi & Zaki;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;38;8800;334400
19/11/2025;Rafi & Zaki;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;14;90200;1262800
19/11/2025;Rafi & Zaki;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;53;12200;646600
19/11/2025;Rafi & Zaki;Kangguru Durian Biscuit 30g;67;1600;107200
19/11/2025;Rafi & Zaki;AIM Crispy Lemon 150g;31;9500;294500
19/11/2025;TOKO SUMBER HIDUP;Kangguru Durian Biscuit 30g;50;1600;80000
19/11/2025;TOKO SUMBER HIDUP;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;12;25000;300000
19/11/2025;BAROKAH PANDUGO;AIM Mini Assorted Biscuits 150g;69;8400;579600
19/11/2025;BAROKAH PANDUGO;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;52;4200;218400
19/11/2025;CV. PAPUA SEJAHTERA (GOTA);AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;45;9800;441000
19/11/2025;CV. PAPUA SEJAHTERA (GOTA);Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;51;8800;448800
19/11/2025;JIHAN;Kangguru Rose Chocolate 100 gr;66;4400;290400
19/11/2025;JIHAN;Bogabis Square Puff 275 gr;59;11600;684400
19/11/2025;JIHAN;AIM Malkist Crackers 125g;62;6900;427800
19/11/2025;JIHAN;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;41;13000;533000
19/11/2025;TOKO UTAMA II;AIM Aneka Cream Crackers 300g;58;12500;725000
19/11/2025;TOKO UTAMA II;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;50;13000;650000
19/11/2025;TOKO UTAMA II;AIM Biskuit Kelapa Muda 250g;35;12200;427000
19/11/2025;TOKO UTAMA II;Bogabis Square Puff 275 gr;54;11600;626400
19/11/2025;APOTEK ROZAQ;AIM Malkist Crackers 125g;59;6900;407100
19/11/2025;APOTEK ROZAQ;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;45;9000;405000
19/11/2025;APOTEK ROZAQ;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;64;8800;563200
19/11/2025;APOTEK ROZAQ;Bundling Beli 2 Gratis 1 Bogabis Square Puff;18;19000;342000
19/11/2025;APOTEK ROZAQ;Kangguru Assorted Biscuits 1000g;17;100200;1703400
